content_id,section,activity_name,lesson_page,visible,url
adc8f4ad-9bc9-4628-8c55-8723e3623461,Unit 5: Introduction to Exponential Functions,Lesson 5.7: Analyzing Graphs,5.7.3: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115782&pageid=769378
6a77469e-9381-4500-a839-ce4c573f3f8d,Unit 5: Introduction to Exponential Functions,Lesson 5.7: Analyzing Graphs,5.7.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115782&pageid=769379
e6f966af-cd96-4923-87d5-2a52b1d0cd04,Unit 5: Introduction to Exponential Functions,Lesson 5.7: Analyzing Graphs, 5.7.4: Quantities that Change Exponentially,1,https://raiselearning.org/mod/lesson/view.php?id=115782&pageid=769380
3854e521-80de-48e5-ab9a-2bc52bbdbd1a,Unit 5: Introduction to Exponential Functions,Lesson 5.7: Analyzing Graphs,5.7.5: Practice ,1,https://raiselearning.org/mod/lesson/view.php?id=115782&pageid=769381
58f57131-88c1-41aa-ad8f-072d911ab8bf,Unit 5: Introduction to Exponential Functions,Lesson 5.7: Analyzing Graphs,5.7.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115782&pageid=769382
89f4bf8b-b8b3-4413-8130-1baaf10ccd41,Unit 5: Introduction to Exponential Functions,Unit 5 Section B Overview: Exponential Functions,,0,https://raiselearning.org/mod/page/view.php?id=115784
fc2ffc87-fcc9-4590-a460-dd55abd00a62,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115785
ef3c9aa1-f939-4c87-81ac-e46b8db0a269,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.1: Meaning of a Function Presented Graphically,0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769384
489fd58b-4956-48d2-b479-ee9aed511050,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,"5.8.2: Represent a Function as a Table of Values, Graph, and Equation",0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769385
79cda3ad-e022-4f67-aa74-264d2a022f48,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.3: Using Function Language and Notation,0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769386
338acf83-90ff-4c09-8413-496db6de977f,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.4: Function Notation,0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769387
5873e1a1-ee03-467d-9ff9-1f93ba3ca1f0,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769388
9c521ea9-ba74-425b-8e4c-e9ab12399eb2,Unit 5: Introduction to Exponential Functions,Lesson 5.8 Teacher Guide: Exponential Situations as Functions,5.8.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115785&pageid=769389
7a7aa219-7825-4a12-a379-277e5068ea2b,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115786
5d261714-06fd-4b1d-a62e-4b7e4e2c167e,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.1: Meaning of a Function Presented Graphically,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769391
261b60c4-370d-4027-a6ed-3f982dd735cc,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,"5.8.2: Represent a Function as a Table of Values, Graph, and Equation",1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769392
546bd09e-e722-4393-94c2-0108093cf1e6,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769393
7788698b-852b-4f0a-a2f5-320e5deda792,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769394
369e8c26-a197-4a34-883b-69d7ee8b0673,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.3: Using Function Language and Notation,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769395
07376bf5-b810-4628-ab2e-6eb013c8c0f7,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769396
183a0c24-1f11-4135-809a-342a9999bbfd,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.3: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769397
f3ecf8dc-03e3-43fc-8dd8-fe0e2c16399f,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.4: Function Notation,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769398
ed698135-431e-4649-a9dc-b5fe75918903,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769399
a9ca51d2-5249-430f-bc0a-ce7a7264c432,Unit 5: Introduction to Exponential Functions,Lesson 5.8: Exponential Situations as Functions,5.8.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115786&pageid=769400
300f446a-93bc-424f-a0df-b8a9ec5b2ab9,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115787
7f1ae19c-baf3-4ff7-8692-782a25a524b3,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.1: Evaluating Expressions for Different Values of x,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769402
1ba29148-a41f-4386-9f43-cfd48557027c,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.2: Analyze Underlying Relationship in a Graph of a Function,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769403
a9067bb2-27c2-4140-9c94-a562f2ab0adc,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.3: Graph Equations to Solve Problems,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769404
86fce053-1160-4d80-9505-bf683df54660,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.4: Deciding on Graphing Window,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769405
762fbf49-4607-4438-bc10-b4ab0ed33dd4,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.5: Interpret Graphs to find Approximate Values,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769406
e82f557a-7ff1-4ed4-9350-8f45b79f5ae0,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.6: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769407
782cd189-a37c-464a-8169-69bb63689cef,Unit 5: Introduction to Exponential Functions,Lesson 5.9 Teacher Guide: Interpreting Exponential Functions,5.9.7: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115787&pageid=769408
ea73eb9d-88ae-4d55-9a60-f2fd6d104f86,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115788
8008d2b1-7b46-412f-b951-d3b966a10c95,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.1: Evaluating Expressions for Different Values of x,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769410
1829cef7-33f7-455c-8b99-9f006f8b4043,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.2: Analyze Underlying Relationship in a Graph of a Function,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769411
be83c79c-1171-4ffb-81c6-961c83b08e49,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769412
7275796c-2288-49aa-be92-cb489d964347,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769413
8249127e-742a-4d82-8a91-e7333781df4c,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.3: Graph Equations to Solve Problems,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769414
c6335936-1a02-466f-b864-46583baa34ca,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.3: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769415
55f8ef9e-5433-4771-8c49-f142d2fe2e8b,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.3: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769416
b25a4686-ddab-425a-ab4e-1519efe7b8b0,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.4: Deciding on Graphing Window,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769417
a503849b-bc0e-4e55-880d-cafb761c6606,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.5: Interpret Graphs to Find Approximate Values,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769418
a71abbd6-859f-46ea-bf60-86f1c3ea40ac,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.6: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769419
ad82cad2-9d5e-4e9b-8e8c-7cacc24908db,Unit 5: Introduction to Exponential Functions,Lesson 5.9: Interpreting Exponential Functions,5.9.7: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115788&pageid=769420
4a7400ed-5f15-49e1-8c87-646c2a6cc438,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115789
904da32a-bdd8-46d5-b613-02b297d3bb95,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.1: Calculate an Average Rate of Change from Two Points,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769422
b1cb6693-eace-440a-97f5-3cd690b4ca59,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.2: Explore Average Rates of Change in an Exponential Growth Function,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769423
e9bfb3c6-7477-4fa3-9e09-76b533b37c4c,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.3: Explore Average Rates of Change in an Exponential Decay Context,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769424
1fb3c9c9-3e6b-4a3a-bfac-a8bab18b974e,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.4: Average Rate of Change ,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769425
1bd3d4bf-b430-4e21-9da4-da25e12ab6f2,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769426
0c9fb76d-b3e2-44f4-8dfd-e25f6934f3ea,Unit 5: Introduction to Exponential Functions,Lesson 5.10 Teacher Guide: Looking at Rates of Change,5.10.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115789&pageid=769427
8081262a-bbfc-4310-a58d-a706f2b07035,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115790
2d82b08e-b664-4d4d-a8d1-4eb961cb876f,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.1: Calculate an Average Rate of Change from Two Points,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769429
66cb6088-dc92-4b4b-a0b8-14cdc2e0836a,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.2: Explore Average Rates of Change in an Exponential Growth Function,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769430
62721c7f-82cf-4858-8c3c-7e9791641220,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.2: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769431
0e3b42d7-9319-472d-9d87-a490f35ff9ac,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769432
82f39db2-d7e7-4828-b929-e00506e1810d,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.3: Explore Average Rates of Change in an Exponential Decay Context,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769433
1ed64169-41d3-4bbf-9817-01f7b5f2c8d3,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769434
57c38002-fd60-41ff-aa7f-2c380f3a20ce,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769435
5983e49b-556d-4857-afff-4fce796245d0,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.4: Average Rate of Change,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769436
66c37fb3-b5d8-4a85-9ff6-fe7abd10036e,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769437
4cfcca31-6497-44e3-b3ac-5953994aeaed,Unit 5: Introduction to Exponential Functions,Lesson 5.10: Looking at Rates of Change,5.10.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115790&pageid=769438
e0d958d4-ea6c-4fc5-850d-3544b0e2d582,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115791
3dc2a917-7c8b-46fd-b6c1-0bd0d2695b3b,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.1: Changing the Graphing Window,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769440
31245ba3-79d6-4f65-a249-bd797ad6cb1e,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.2: Choosing an Appropriate Model,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769441
645713c9-4b8b-47b0-b3bb-0e2e1697dcc6,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.3: Modeling with Exponential Functions,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769442
a6f3e5e9-0c2a-4f5b-96e2-268b402f81fd,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.4: Examine Exponential Decay in Context,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769443
fc1661f6-7bff-493d-ad4b-b04e3973deba,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.5: Using Relationship Models to Answer Questions,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769444
92ccfb8c-2c63-475b-bd46-c27bc5436301,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.6: Practice ,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769445
8eb9b30f-5220-4d24-b415-9c6f05600468,Unit 5: Introduction to Exponential Functions,Lesson 5.11 Teacher Guide: Modeling Exponential Behavior,5.11.7: Lesson Synthesis  ,0,https://raiselearning.org/mod/lesson/view.php?id=115791&pageid=769446
aee7c10c-c30d-4a58-829c-3ffa20004b94,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115792
d89f2d65-6d12-436e-bf74-214ed97d6384,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.1: Changing the Graphing Window,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769448
bf8db043-6926-45ec-bb48-509077639e32,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.2: Choosing an Appropriate Model,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769449
c4fcd65f-2bf9-4dfd-aa27-a27c64b8b3de,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.2: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769450
6f773776-626c-4cda-ab88-ea02e2f093f0,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769451
e8c49e80-af6a-4a6c-bbdb-e1d1855b485b,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.3: Modeling with Exponential Functions,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769452
376a56c1-d2bc-414a-9a22-056ee3bf1457,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.4: Examine Exponential Decay in Context,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769453
a821e62f-2fbc-4fc0-9bf4-5c0fcc2a33ac,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.4: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769454
b091d51c-243a-40fd-9cd5-a2dc68986605,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.4: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769455
c19e46cd-0cf7-410a-91b7-a01cbf03c894,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.5: Using Relationship Models to Answer Questions,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769456
f4e0ce89-c669-49fc-bb7d-c5a0ee7f6be2,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.6: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769457
bf99252b-1031-45d0-a12f-c85d0dd82c8c,Unit 5: Introduction to Exponential Functions,Lesson 5.11: Modeling Exponential Behavior,5.11.7: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115792&pageid=769458
b7c7c2fb-046f-4c1c-b82e-3e7dfae05a21,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115793
9d64a81c-96a2-4f3c-acde-458899091bf3,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.1: Modeling Exponential Decay,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769460
a4387595-ecf8-4a60-a782-6156ffd1f730,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.2: Equations and Their Graphs,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769461
d12edce9-bc8d-427d-a7ca-4ce13c0c1203,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.3: Graphs Representing Exponential Decay,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769462
db2cc838-97ef-4438-aa21-db9b1adf1165,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.4: Possible Equation for a Function on a Graph,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769463
48f3249c-fea8-403d-97f8-680693341c03,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769464
fd47ae0e-ee22-4a9c-9d20-1d6a5bee9fdc,Unit 5: Introduction to Exponential Functions,"Lesson 5.12 Teacher Guide: Reasoning about Exponential Graphs, Part 1",5.12.6: Lesson Synthesis  ,0,https://raiselearning.org/mod/lesson/view.php?id=115793&pageid=769465
1bc45c84-e30e-4fe9-92cc-e423728db66e,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115794
4c01be0f-f57a-406c-be9d-a88c1d2382c5,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.1: Modeling Exponential Decay,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769467
741fe3a3-c16a-4969-8705-14c953044bd3,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.2: Equations and Their Graphs,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769468
5afb4141-810a-4b98-852e-20adf25332b6,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769469
1e0aba96-4829-4b4a-89b4-903f436575d6,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769470
72f14709-f5ee-48f5-895c-27c91f108de4,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.3: Graphs Representing Exponential Decay,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769471
0b610b58-f205-4c03-a0ea-60a286facde1,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.3: Self Check ,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769472
554b081a-f7ec-42a8-8911-d95338c739a0,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769473
0306ec90-5867-4f60-bc5b-34ceeaa5c260,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.4: Possible Equation for a Function on a Graph,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769474
0346a05e-9cea-4ba6-8fa5-5d5703070dc8,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769475
17793129-0411-47d3-ad75-9a0cc2780ea0,Unit 5: Introduction to Exponential Functions,"Lesson 5.12: Reasoning about Exponential Graphs, Part 1",5.12.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115794&pageid=769476
3ba88d42-0d01-4796-9499-024fa946bce2,Unit 5: Introduction to Exponential Functions,Unit 5 Section C Overview: Comparing Linear and Exponential Functions,,0,https://raiselearning.org/mod/page/view.php?id=115796
4ebb1fa2-0be4-4f16-a6b9-e1d03847a1cd,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115797
4630f2be-00aa-4cf8-a231-1a4728897166,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.1: Comparing Functions,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769478
3fde002b-bf85-4007-a396-6a59041e56df,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.2: Creating Exponential Functions from Graphs,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769479
ee0baed5-b6c3-4844-95f3-5dd02ad727a4,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.3: Comparing Exponential Functions,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769480
c6052dc3-8d5f-4db4-83f9-b3348d20e0fc,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.4: Interpreting Features of an Exponential Graph,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769481
46245976-a55c-4160-9741-66021e3e45ee,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769482
df9bfb6c-a792-4f39-9122-226b5071e02c,Unit 5: Introduction to Exponential Functions,"Lesson 5.13 Teacher Guide: Reasoning about Exponential Graphs, Part 2",5.13.6: Lesson Synthesis  ,0,https://raiselearning.org/mod/lesson/view.php?id=115797&pageid=769483
c95d001e-3f53-479a-aeb1-68493f8a4b2b,Unit 5: Introduction to Exponential Functions,"Lesson 5.13: Reasoning about Exponential Graphs, Part 2",5.13.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115798
045b5e4d-ad1c-4f1c-9e6b-17a0db83d3cb,Unit 5: Introduction to Exponential Functions,"Lesson 5.13: Reasoning about Exponential Graphs, Part 2",5.13.1: Comparing Functions,1,https://raiselearning.org/mod/lesson/view.php?id=115798&pageid=769485
40fa4d46-0296-43fd-befb-e58ae2326fe3,Unit 5: Introduction to Exponential Functions,"Lesson 5.13: Reasoning about Exponential Graphs, Part 2",5.13.2: Creating Exponential Functions from Graphs,1,https://raiselearning.org/mod/lesson/view.php?id=115798&pageid=769486
1a4e8548-2a1a-4611-b603-d958ef7b9394,Unit 5: Introduction to Exponential Functions,"Lesson 5.13: Reasoning about Exponential Graphs, Part 2",5.13.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115798&pageid=769487
7b0f6075-e3cc-4f3d-ad37-454862277bd8,Unit 5: Introduction to Exponential Functions,"Lesson 5.13: Reasoning about Exponential Graphs, Part 2",5.13.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115798&pageid=769488
